,name,year,artists
79852,"A Chorus Line: Montage Part 1: Hello Twelve, Hello Thirteen, Hello Love",1949,"['Marvin Hamlisch', 'Various Artists', 'Don Pippin']"
79858,Facade for Reciter and Orchestra (Poems by Edith Sitwell): Scotch Rhapsody,1949,"['William Walton', 'Edith Sitwell', 'Frederik Prausnitz', 'The Chamber Orchestra']"
79861,Telefonata Per L'Estate,1949,['Simone Cristicchi']
79866,Le Chal Majhi Le Chal Re,1949,"['Shanti Sharma', 'Rampyari']"
79872,"Lara Lappa Lara Lappa Laai, Pt. 2",1949,"['Lata Mangeshkar', 'Mohammed Rafi', 'G. M. Durrani']"
5859,"The Opener - Live At Carnegie Hall, New York / 1949",1949,['Charlie Parker']
5833,Mambo No. 8,1949,['Pérez Prado']
5795,Mother Goose Songs,1949,['Burl Ives']
5743,'Twas the Night Before Christmas,1949,['Ray Heatherton']
5723,Sarabande No. 2,1949,"['Erik Satie', 'Francis Poulenc']"
5721,Mambo No. 5,1949,['Pérez Prado']
5696,The Littlest Snowman,1949,['Bob Keeshan (Captain Kangaroo)']
79766,Kahti Hai Jawani,1949,['Asha Bhosle']
79761,Kahin Hain Pyar Ka,1949,['Asha Bhosle']
79850,Scrambled Egg Song (C'est Bon),1949,['Lead Belly']
79756,Kapitel 11 - Gedichte von Friedrich Nietzsche,1949,['Friedrich Wilhelm Nietzsche']
62359,"Kiss Me, Kate: Tom, Dick or Harry",1949,"['Cole Porter', 'Edwin Clay', 'Harold Lang', 'Charles Wood', 'Lisa Kirk', 'Pembroke Davenport', 'Original Broadway Cast Orchestra']"
62358,Tum Kya Jano Mera Mathe Ki,1949,"['Shamshad Begum', 'G. M. Durrani']"
62357,Meri Phool Bagiya Mein Aai Hai,1949,"['Shamshad Begum', 'Surinder Kaur']"
62337,"""Les nourritures terrestres""",1949,"['André Gide', 'Jean Amrouche', 'Arthur Rubinstein']"
62333,Mara Sapanane Pankho Aavi,1949,['Rajkumari']
62332,Mary And Martha,1949,['Lead Belly']
62319,Kapitel 8 - Gedichte von Friedrich Nietzsche,1949,['Friedrich Wilhelm Nietzsche']
79759,Mere Dil Ki Nagariya Mein,1949,['Kaushalya']
62308,Kahone Mara Raja,1949,['Rampyari']
62298,Présentation,1949,"['Colette', 'André Parinaud', 'Robert Casadessus']"
62297,Akeli Mat Jaiyo Radhe,1949,['Gope Kamlani']
44222,"""L'Immoraliste""",1949,"['André Gide', 'Jean Amrouche']"
79685,John Henry,1949,['Lead Belly']
79682,Shine On Me,1949,['Lead Belly']
79737,Mithai Ki Dukan Meri,1949,"['Geeta Dutt', 'Gandhari']"
79742,Taron Se Ab Chand Ki Kuchh Baat,1949,"['Begum Para', 'Sherry']"
79748,Ghooghat Mora Khul Khul,1949,['Geeta Dutt']
79729,"La Roque. Les salons littéraires. ""Le traité du Narcisse""",1949,"['André Gide', 'Jean Amrouche']"
79755,Chanchal Man Kahe Dhadke,1949,['Surinder Kaur']
79735,Kahan Chali O Brij Ki Bala,1949,"['Mohantara Talpade', 'Rohini Roy']"
79704,Tu Kahan Hai Balam Mere Aaja,1949,"['Mohammed Rafi', 'Paro Devi']"
79701,Sona Illenna Loovanna,1949,"['Ghantasala', 'Bhanumathi Ramakrishna']"
62610,Kapitel 94 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62608,Kapitel 136 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62606,Kapitel 259 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62605,Kapitel 133 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62637,Kapitel 93 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62636,Kapitel 120 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62635,Kapitel 143 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62611,Kapitel 261 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62631,Kapitel 194 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62612,Kapitel 104 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62615,Kapitel 83 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62616,Rain or Hail,1950,['E.E. Cummings']
62617,Kapitel 219 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62618,Kapitel 177 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62633,Kapitel 212 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62621,Kapitel 336 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62623,Kapitel 210 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62625,Kapitel 249 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62626,Kapitel 262 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62634,Treasury Scandal,1950,['Attila the Hun']
62627,Kapitel 178 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62628,Kapitel 238 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62614,Kapitel 225 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62620,Kapitel 191 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44440,Kapitel 239 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62652,"Часть 85.4 & Часть 86.1 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
44439,Kapitel 96 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44438,Kapitel 123 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44436,Kapitel 255 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44435,Kapitel 267 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44433,Kapitel 228 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44442,Kapitel 134 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
80050,"Часть 82.4 & Часть 83.1 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
80038,Dekh Ke Akeli Mohe Barkha Sataye,1950,['Geeta Dutt']
80030,"Часть 75.4 & Часть 76.1 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
80029,Matilda,1950,['King Radio']
80026,Trois mélodies: 3. Le Chapelier,1950,"['Erik Satie', 'Jennie Tourel']"
62638,Kapitel 164 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
80015,"Fireside Chat #28 - On the State of the Union (January 11, 1944)",1950,['President Franklin Delano Roosevelt']
44432,Poem in October,1950,['Dylan Thomas']
44430,Kapitel 122 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44429,Kapitel 270 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44427,Kapitel 197 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44426,Kapitel 257 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62604,Kapitel 185 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44441,Kapitel 111 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44423,Kapitel 265 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62688,Jalti Hai Duniya Tera Mera,1950,"['Shamshad Begum', 'Kishore Kumar']"
62682,"Часть 59.2 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
62672,"Часть 90.3 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
80011,"State of the Union Address (January 7, 1943)",1950,['President Franklin Delano Roosevelt']
62603,Kapitel 100 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62514,Kapitel 132 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
79992,Dil-E-Nashad Na Ro,1950,['Suraiya']
62498,Kapitel 186 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62499,Kapitel 144 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62500,Kapitel 112 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62501,Kapitel 301 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62503,Kapitel 180 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62504,Kapitel 243 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62507,Kapitel 235 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62509,Kapitel 87 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62510,Kapitel 292 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62496,Kapitel 246 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62512,Kapitel 91 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62516,Kapitel 276 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62517,Kapitel 150 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62519,Kapitel 88 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62521,Kapitel 89 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62522,Kapitel 86 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62523,In My Craft or Sullen Art,1950,['Dylan Thomas']
62526,Kapitel 113 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62528,Kapitel 200 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62529,Kapitel 290 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62513,Kapitel 129 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
6050,The Fish,1950,['Elizabeth Bishop']
6034,Hair Shawty,1950,"['Ouija Macc', 'Ur Uncle Gary']"
6028,Leacc,1950,"['Ouija Macc', 'Your Mom']"
44422,Kapitel 105 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
79886,Falstaff: Act II: Scene 2: Ned! Will! Tom! Isaac!,1950,"['Giuseppe Verdi', 'Arturo Toscanini']"
79904,"Часть 56.2 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
79911,Poochh Rahe Yaar Ki Bibi,1950,"['Surinder Kaur', 'Talat Mahmood']"
79914,Benny Rubin,1950,['Danny Kaye']
79919,"Часть 67.2 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
79920,Trajectories,1950,['Stan Kenton']
79927,Jag Mein Koi Na Mera Prabhu Ji,1950,['Vinodini Dixit']
79934,"Часть 7.2 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
79939,There is Nothing New in Automobiles,1950,['Harry McClintock']
79968,"Часть 31.3 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
79970,Dard-E-Dil Tham Ja Zara,1950,['Lata Mangeshkar']
79978,Muskrat Ramble,1950,['Bob Crosby & His Orchestra']
5886,"Doctor, Lawyer, Indian Chief",1950,['Betty Hutton']
5896,The Money Song,1950,"['Dean Martin', 'Jerry Lewis']"
5903,The Thing,1950,['Phil Harris and His Orchestra']
5922,Stuff Like That There,1950,"['Betty Hutton', 'Robert Norberg']"
5994,Something to Dance About,1950,"['Dinah Shore', 'Call Me Madam Ensemble']"
5996,Kapitel 1 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
6015,They Like Ike,1950,"['Pat Harrington', 'Jay Velie', 'Ralph Chambers']"
6026,Spill the Sauce,1950,['Ouija Macc']
62530,Kapitel 128 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62533,His Rocking Horse Ran Away,1950,['Betty Hutton']
62536,Kapitel 206 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62537,Kapitel 117 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62579,Kapitel 151 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62580,Kapitel 165 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62581,Kapitel 289 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62582,"Allow Me, Madam",1950,['Ogden Nash']
62583,Kapitel 208 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62585,Kapitel 107 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62586,Kapitel 158 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62587,Kapitel 211 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62589,Kapitel 237 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62590,Kapitel 173 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62591,Kapitel 236 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62593,Stung Right,1950,['Harry McClintock']
62594,Kapitel 250 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62595,Kapitel 204 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62596,Kapitel 116 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62599,Kapitel 124 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62600,Kapitel 275 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62601,Kapitel 221 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62602,Kapitel 254 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
79997,"Часть 44.4 & Часть 45.1 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
79993,"Часть 7.4 - За рекой, в тени деревьев",1950,['Эрнест Хемингуэй']
62578,Kapitel 103 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
79985,Peter Pan (Remastered): The Lost Boys,1950,"['Leonard Bernstein', 'Ben Steinberg', 'Peter Pan Cast Orchestra', 'Jean Arthur']"
62576,Kapitel 176 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62572,Kapitel 335 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62539,Oh Me! Oh My! Oh You! (with Gene Nelson & The Page Cavanaugh Trio),1950,"['Doris Day', 'Gene Nelson', 'The Page Cavanaugh Trio']"
62541,Kapitel 142 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62542,Kapitel 296 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62545,Kapitel 217 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62547,A Square In The Social Circle,1950,"['Betty Hutton', 'Robert Norberg']"
62551,Kapitel 218 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62552,Kapitel 152 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62553,Kapitel 337 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62554,Kapitel 90 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62556,Kapitel 114 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62557,Kapitel 155 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62559,Kapitel 281 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62560,Kapitel 263 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62563,Kapitel 175 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62564,Kapitel 260 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62565,Kapitel 138 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62566,Kapitel 297 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62567,Kapitel 187 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62568,Kapitel 285 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62570,Kapitel 95 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
62571,I Know That You Know (with Gene Nelson & The Page Cavanaugh Trio),1950,"['Doris Day', 'Gene Nelson', 'The Page Cavanaugh Trio']"
62575,Kapitel 85 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44421,Kapitel 233 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44380,Kapitel 101 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44417,Kapitel 171 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44251,Kapitel 248 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44252,Kapitel 322 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44253,Kapitel 274 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44254,Kapitel 251 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44255,Kapitel 325 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44256,Kapitel 121 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44257,Kapitel 189 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44250,Kapitel 146 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44258,Kapitel 198 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44261,Kapitel 135 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
44264,Kapitel 80 - Die drei Ehen der Grand Sophy,1950,"['Georgette Heyer', 'Brigitte Carlsen']"
